order_id,customer_id,destination_id,shipping_mode_id,order_status_id,delivery_status_id,order_type_id,order_date,shipping_date,days_for_shipping_real,days_for_shipment_scheduled
60406,10664,281,4,3,1,2,5/31/2017 18:33,6/2/2017 18:33,2,4
60407,8652,293,1,8,2,4,5/31/2017 18:54,6/2/2017 18:54,2,1
60408,8121,1392,2,3,2,2,5/31/2017 19:15,6/1/2017 7:15,1,0
60409,11437,1476,2,3,2,2,5/31/2017 19:36,6/1/2017 7:36,1,0
60410,7250,1476,2,7,2,3,5/31/2017 19:57,6/1/2017 7:57,1,0
60411,2755,1476,2,3,2,2,5/31/2017 20:18,6/1/2017 8:18,1,0
60413,11289,1476,4,6,4,4,5/31/2017 21:00,6/4/2017 21:00,4,4
60414,7667,195,3,3,2,2,5/31/2017 21:21,6/5/2017 21:21,5,2
60416,9895,1784,4,3,1,2,5/31/2017 22:03,6/2/2017 22:03,2,4
60417,10129,176,4,3,1,2,5/31/2017 22:24,6/3/2017 22:24,3,4
60419,11534,176,4,6,2,4,5/31/2017 23:06,6/5/2017 23:06,5,4
60420,3708,176,4,7,2,3,5/31/2017 23:28,6/6/2017 23:28,6,4
60421,12260,1796,4,7,1,3,5/31/2017 23:49,6/2/2017 23:49,2,4
60422,7029,1796,4,2,1,1,6/1/2017 0:10,6/4/2017 0:10,3,4
60423,5216,1395,4,3,4,2,6/1/2017 0:31,6/5/2017 0:31,4,4
60424,3731,1395,4,3,2,2,6/1/2017 0:52,6/6/2017 0:52,5,4
60425,10451,251,4,3,2,2,6/1/2017 1:13,6/7/2017 1:13,6,4
60426,1179,251,4,3,1,2,6/1/2017 1:34,6/3/2017 1:34,2,4
60427,11716,251,4,3,1,2,6/1/2017 1:55,6/4/2017 1:55,3,4
60429,8877,139,4,6,2,4,6/1/2017 2:37,6/6/2017 2:37,5,4
60431,11133,1680,4,3,1,2,6/1/2017 3:19,6/3/2017 3:19,2,4
60432,9214,285,3,2,2,1,6/1/2017 3:40,6/4/2017 3:40,3,2
60433,7268,285,1,3,2,2,6/1/2017 4:01,6/3/2017 4:01,2,1
60434,5977,285,1,3,2,2,6/1/2017 4:22,6/3/2017 4:22,2,1
60435,538,285,4,3,2,2,6/1/2017 4:43,6/7/2017 4:43,6,4
60436,4890,63,4,7,1,3,6/1/2017 5:04,6/3/2017 5:04,2,4
60437,3929,58,4,3,1,2,6/1/2017 5:25,6/4/2017 5:25,3,4
60438,1713,58,4,3,4,2,6/1/2017 5:46,6/5/2017 5:46,4,4
60439,12298,293,4,7,2,3,6/1/2017 6:07,6/6/2017 6:07,5,4
60443,11469,72,3,8,2,4,6/1/2017 7:31,6/5/2017 7:31,4,2
60444,4970,139,3,2,2,1,6/1/2017 7:52,6/6/2017 7:52,5,2
60445,5138,1735,4,8,2,4,6/1/2017 8:13,6/7/2017 8:13,6,4
60446,112,1735,1,2,2,1,6/1/2017 8:34,6/3/2017 8:34,2,1
60447,992,256,4,6,1,4,6/1/2017 8:55,6/4/2017 8:55,3,4
60448,3281,256,3,7,2,3,6/1/2017 9:16,6/5/2017 9:16,4,2
60449,40,256,3,8,2,4,6/1/2017 9:37,6/6/2017 9:37,5,2
60451,5248,141,3,7,4,3,6/1/2017 10:19,6/3/2017 10:19,2,2
60452,9673,258,3,8,2,4,6/1/2017 10:40,6/4/2017 10:40,3,2
60453,279,258,3,3,2,2,6/1/2017 11:01,6/5/2017 11:01,4,2
60454,11777,1703,3,3,2,2,6/1/2017 11:22,6/6/2017 11:22,5,2
60455,7720,86,3,8,2,4,6/1/2017 11:43,6/7/2017 11:43,6,2
60456,11738,86,3,9,3,4,6/1/2017 12:04,6/3/2017 12:04,2,2
60457,602,86,3,6,2,4,6/1/2017 12:25,6/4/2017 12:25,3,2
60460,9429,46,4,9,3,4,6/1/2017 13:28,6/7/2017 13:28,6,4
60461,10380,1754,4,7,1,3,6/1/2017 13:49,6/3/2017 13:49,2,4
60462,4197,156,4,3,1,2,6/1/2017 14:10,6/4/2017 14:10,3,4
60463,3320,66,4,4,4,2,6/1/2017 14:31,6/5/2017 14:31,4,4
60464,1184,151,4,8,2,4,6/1/2017 14:52,6/6/2017 14:52,5,4
60465,3501,151,4,3,2,2,6/1/2017 15:13,6/7/2017 15:13,6,4
60467,5175,1422,4,3,1,2,6/1/2017 15:55,6/4/2017 15:55,3,4
60468,11522,1422,4,7,4,3,6/1/2017 16:17,6/5/2017 16:17,4,4
60469,8086,85,4,7,2,3,6/1/2017 16:38,6/6/2017 16:38,5,4
60470,290,260,4,2,2,1,6/1/2017 16:59,6/7/2017 16:59,6,4
60471,548,172,4,3,1,2,6/1/2017 17:20,6/3/2017 17:20,2,4
60472,11158,1742,4,2,1,1,6/1/2017 17:41,6/4/2017 17:41,3,4
60473,7062,140,4,4,4,2,6/1/2017 18:02,6/5/2017 18:02,4,4
60474,5579,1444,4,3,2,2,6/1/2017 18:23,6/6/2017 18:23,5,4
60475,11888,1605,4,7,2,3,6/1/2017 18:44,6/7/2017 18:44,6,4
60476,5739,1605,4,7,1,3,6/1/2017 19:05,6/3/2017 19:05,2,4
60477,865,1605,4,6,1,4,6/1/2017 19:26,6/4/2017 19:26,3,4
60478,406,139,1,6,2,4,6/1/2017 19:47,6/3/2017 19:47,2,1
60479,10692,294,4,3,2,2,6/1/2017 20:08,6/6/2017 20:08,5,4
60480,3392,294,4,3,2,2,6/1/2017 20:29,6/7/2017 20:29,6,4
60481,10969,294,4,3,1,2,6/1/2017 20:50,6/3/2017 20:50,2,4
60483,3808,60,4,8,4,4,6/1/2017 21:32,6/5/2017 21:32,4,4
60484,564,187,4,8,2,4,6/1/2017 21:53,6/6/2017 21:53,5,4
60485,10461,187,4,3,2,2,6/1/2017 22:14,6/7/2017 22:14,6,4
60486,11889,187,2,7,2,3,6/1/2017 22:35,6/2/2017 10:35,1,0
60487,844,52,2,3,2,2,6/1/2017 22:56,6/2/2017 10:56,1,0
60488,3568,52,1,3,2,2,6/1/2017 23:17,6/3/2017 23:17,2,1
60489,11483,140,3,4,2,2,6/1/2017 23:38,6/6/2017 23:38,5,2
60490,878,140,3,6,2,4,6/1/2017 23:59,6/7/2017 23:59,6,2
60491,5028,140,4,3,1,2,6/2/2017 0:20,6/4/2017 0:20,2,4
60492,9841,140,4,8,1,4,6/2/2017 0:41,6/5/2017 0:41,3,4
60493,8103,140,4,7,4,3,6/2/2017 1:02,6/6/2017 1:02,4,4
60494,8648,140,1,3,2,2,6/2/2017 1:23,6/4/2017 1:23,2,1
60495,1176,51,1,2,2,1,6/2/2017 1:44,6/4/2017 1:44,2,1
60496,6427,51,1,3,2,2,6/2/2017 2:05,6/4/2017 2:05,2,1
60497,5464,51,1,4,2,2,6/2/2017 2:26,6/4/2017 2:26,2,1
60498,11929,1687,4,3,4,2,6/2/2017 2:47,6/6/2017 2:47,4,4
60499,4653,148,4,4,2,2,6/2/2017 3:08,6/7/2017 3:08,5,4
60500,11316,66,4,8,2,4,6/2/2017 3:29,6/8/2017 3:29,6,4
60501,1908,66,4,3,1,2,6/2/2017 3:50,6/4/2017 3:50,2,4
60502,6564,158,4,4,1,2,6/2/2017 4:11,6/5/2017 4:11,3,4
60503,2193,158,4,3,4,2,6/2/2017 4:32,6/6/2017 4:32,4,4
60504,4928,158,4,7,2,3,6/2/2017 4:53,6/7/2017 4:53,5,4
60505,9163,158,3,3,2,2,6/2/2017 5:14,6/8/2017 5:14,6,2
60506,11287,285,4,2,1,1,6/2/2017 5:35,6/4/2017 5:35,2,4
60507,12009,285,4,2,1,1,6/2/2017 5:56,6/5/2017 5:56,3,4
60508,3587,50,3,9,3,4,6/2/2017 6:17,6/6/2017 6:17,4,2
60509,1692,1700,3,7,2,3,6/2/2017 6:38,6/7/2017 6:38,5,2
60510,1843,1700,3,3,2,2,6/2/2017 6:59,6/8/2017 6:59,6,2
60511,5556,203,3,3,4,2,6/2/2017 7:20,6/4/2017 7:20,2,2
60512,124,154,4,7,1,3,6/2/2017 7:41,6/5/2017 7:41,3,4
60513,8805,154,4,2,4,1,6/2/2017 8:02,6/6/2017 8:02,4,4
60514,6914,154,4,9,3,4,6/2/2017 8:23,6/7/2017 8:23,5,4
60515,10481,154,4,6,2,4,6/2/2017 8:44,6/8/2017 8:44,6,4
60516,1341,85,4,8,1,4,6/2/2017 9:06,6/4/2017 9:06,2,4
60517,495,85,4,7,1,3,6/2/2017 9:27,6/5/2017 9:27,3,4
60519,7739,158,4,6,2,4,6/2/2017 10:09,6/7/2017 10:09,5,4
60520,10229,1691,1,2,2,1,6/2/2017 10:30,6/4/2017 10:30,2,1
60521,4620,1691,1,3,2,2,6/2/2017 10:51,6/4/2017 10:51,2,1
60522,4079,148,1,8,2,4,6/2/2017 11:12,6/4/2017 11:12,2,1
60523,1659,148,3,7,2,3,6/2/2017 11:33,6/6/2017 11:33,4,2
60524,9038,1491,3,6,2,4,6/2/2017 11:54,6/7/2017 11:54,5,2
60526,10871,1709,4,7,1,3,6/2/2017 12:36,6/4/2017 12:36,2,4
60527,4455,1709,4,1,3,4,6/2/2017 12:57,6/5/2017 12:57,3,4
60528,3001,1709,4,7,4,3,6/2/2017 13:18,6/6/2017 13:18,4,4
60530,213,288,1,6,2,4,6/2/2017 14:00,6/4/2017 14:00,2,1
60531,4896,163,4,7,1,3,6/2/2017 14:21,6/4/2017 14:21,2,4
60532,1754,163,4,8,1,4,6/2/2017 14:42,6/5/2017 14:42,3,4
60533,12306,163,4,9,3,4,6/2/2017 15:03,6/6/2017 15:03,4,4
60534,1348,1392,4,2,2,1,6/2/2017 15:24,6/7/2017 15:24,5,4
60535,2192,235,4,3,2,2,6/2/2017 15:45,6/8/2017 15:45,6,4
60536,5423,235,4,3,1,2,6/2/2017 16:06,6/4/2017 16:06,2,4
60537,5045,235,4,3,1,2,6/2/2017 16:27,6/5/2017 16:27,3,4
60538,4419,235,4,4,4,2,6/2/2017 16:48,6/6/2017 16:48,4,4
60539,2319,235,3,6,2,4,6/2/2017 17:09,6/7/2017 17:09,5,2
60540,4000,235,3,3,2,2,6/2/2017 17:30,6/8/2017 17:30,6,2
60541,7958,235,4,2,1,1,6/2/2017 17:51,6/4/2017 17:51,2,4
60542,5727,235,4,6,1,4,6/2/2017 18:12,6/5/2017 18:12,3,4
60543,6923,1789,4,7,4,3,6/2/2017 18:33,6/6/2017 18:33,4,4
60544,4806,1789,4,3,2,2,6/2/2017 18:54,6/7/2017 18:54,5,4
60545,8466,1789,3,2,2,1,6/2/2017 19:15,6/8/2017 19:15,6,2
60546,8233,1789,3,3,4,2,6/2/2017 19:36,6/4/2017 19:36,2,2
60549,11190,1774,3,7,2,3,6/2/2017 20:39,6/7/2017 20:39,5,2
60550,3054,1512,3,4,2,2,6/2/2017 21:00,6/8/2017 21:00,6,2
60551,11278,1676,3,7,4,3,6/2/2017 21:21,6/4/2017 21:21,2,2
60552,3884,185,4,2,1,1,6/2/2017 21:42,6/5/2017 21:42,3,4
60553,11864,148,4,2,4,1,6/2/2017 22:03,6/6/2017 22:03,4,4
60554,12322,1392,4,8,2,4,6/2/2017 22:24,6/7/2017 22:24,5,4
60555,9269,87,4,7,2,3,6/2/2017 22:45,6/8/2017 22:45,6,4
60556,10838,157,4,3,1,2,6/2/2017 23:06,6/4/2017 23:06,2,4
60557,12143,157,4,8,1,4,6/2/2017 23:27,6/5/2017 23:27,3,4
60558,2048,157,4,3,4,2,6/2/2017 23:48,6/6/2017 23:48,4,4
60559,2318,85,4,3,2,2,6/3/2017 0:09,6/8/2017 0:09,5,4
60560,5946,132,4,3,2,2,6/3/2017 0:30,6/9/2017 0:30,6,4
60561,11766,132,3,7,4,3,6/3/2017 0:51,6/5/2017 0:51,2,2
60562,2293,85,4,6,1,4,6/3/2017 1:12,6/6/2017 1:12,3,4
60564,3161,277,2,8,4,4,6/3/2017 1:54,6/3/2017 13:54,0,0
60565,6202,277,4,3,2,2,6/3/2017 2:16,6/9/2017 2:16,6,4
60566,8251,183,4,3,1,2,6/3/2017 2:37,6/5/2017 2:37,2,4
60567,8517,1429,4,8,1,4,6/3/2017 2:58,6/6/2017 2:58,3,4
60569,3850,82,4,6,2,4,6/3/2017 3:40,6/8/2017 3:40,5,4
60570,6266,82,4,7,2,3,6/3/2017 4:01,6/9/2017 4:01,6,4
60571,2631,82,4,6,1,4,6/3/2017 4:22,6/5/2017 4:22,2,4
60572,4653,135,3,2,2,1,6/3/2017 4:43,6/6/2017 4:43,3,2
60573,8925,135,4,3,4,2,6/3/2017 5:04,6/7/2017 5:04,4,4
60574,6027,285,4,9,3,4,6/3/2017 5:25,6/8/2017 5:25,5,4
60575,482,285,4,9,3,4,6/3/2017 5:46,6/9/2017 5:46,6,4
60576,5048,1392,4,6,1,4,6/3/2017 6:07,6/5/2017 6:07,2,4
60577,4649,1392,4,7,1,3,6/3/2017 6:28,6/6/2017 6:28,3,4
60578,997,77,4,3,4,2,6/3/2017 6:49,6/7/2017 6:49,4,4
60579,3851,77,4,7,2,3,6/3/2017 7:10,6/8/2017 7:10,5,4
60581,6746,77,4,8,1,4,6/3/2017 7:52,6/5/2017 7:52,2,4
60582,1616,77,4,8,1,4,6/3/2017 8:13,6/6/2017 8:13,3,4
60584,10282,1716,4,8,2,4,6/3/2017 8:55,6/8/2017 8:55,5,4
60585,8995,85,4,3,2,2,6/3/2017 9:16,6/9/2017 9:16,6,4
60586,9765,85,4,3,1,2,6/3/2017 9:37,6/5/2017 9:37,2,4
60587,6016,85,2,3,4,2,6/3/2017 9:58,6/3/2017 21:58,0,0
60589,10818,158,2,7,4,3,6/3/2017 10:40,6/3/2017 22:40,0,0
60590,2919,158,3,9,3,4,6/3/2017 11:01,6/9/2017 11:01,6,2
60591,10976,1801,3,3,4,2,6/3/2017 11:22,6/5/2017 11:22,2,2
60593,7502,227,1,7,2,3,6/3/2017 12:04,6/5/2017 12:04,2,1
60594,3099,227,1,7,2,3,6/3/2017 12:25,6/5/2017 12:25,2,1
60595,4744,185,1,6,2,4,6/3/2017 12:46,6/5/2017 12:46,2,1
60596,5899,139,1,6,2,4,6/3/2017 13:07,6/5/2017 13:07,2,1
60597,6174,139,4,3,1,2,6/3/2017 13:28,6/6/2017 13:28,3,4
60598,3596,139,4,2,4,1,6/3/2017 13:49,6/7/2017 13:49,4,4
60599,1405,1528,4,3,2,2,6/3/2017 14:10,6/8/2017 14:10,5,4
60600,434,1528,4,9,3,4,6/3/2017 14:31,6/9/2017 14:31,6,4
60601,4292,50,4,4,1,2,6/3/2017 14:52,6/5/2017 14:52,2,4
60602,9449,139,4,7,1,3,6/3/2017 15:13,6/6/2017 15:13,3,4
60604,1883,148,4,8,2,4,6/3/2017 15:55,6/8/2017 15:55,5,4
60605,1991,148,2,4,2,2,6/3/2017 16:16,6/4/2017 4:16,1,0
60606,6193,185,1,6,2,4,6/3/2017 16:37,6/5/2017 16:37,2,1
60607,10223,185,1,8,2,4,6/3/2017 16:58,6/5/2017 16:58,2,1
60608,10042,283,1,4,2,2,6/3/2017 17:19,6/5/2017 17:19,2,1
60609,4673,283,4,3,2,2,6/3/2017 17:40,6/8/2017 17:40,5,4
60610,1973,85,4,7,2,3,6/3/2017 18:01,6/9/2017 18:01,6,4
60611,9993,85,4,7,1,3,6/3/2017 18:22,6/5/2017 18:22,2,4
60613,3756,1700,1,7,2,3,6/3/2017 19:05,6/5/2017 19:05,2,1
60614,2675,1700,4,4,2,2,6/3/2017 19:26,6/8/2017 19:26,5,4
60615,11525,56,4,2,2,1,6/3/2017 19:47,6/9/2017 19:47,6,4
60616,1711,56,3,3,4,2,6/3/2017 20:08,6/5/2017 20:08,2,2
60617,11551,56,3,7,2,3,6/3/2017 20:29,6/6/2017 20:29,3,2
60618,9784,56,3,7,2,3,6/3/2017 20:50,6/7/2017 20:50,4,2
60619,7665,172,1,2,2,1,6/3/2017 21:11,6/5/2017 21:11,2,1
60620,12212,172,4,7,2,3,6/3/2017 21:32,6/9/2017 21:32,6,4
60621,6546,84,4,6,1,4,6/3/2017 21:53,6/5/2017 21:53,2,4
60622,2046,56,4,7,1,3,6/3/2017 22:14,6/6/2017 22:14,3,4
60623,11976,285,4,3,4,2,6/3/2017 22:35,6/7/2017 22:35,4,4
60624,4754,285,4,5,2,3,6/3/2017 22:56,6/8/2017 22:56,5,4
60625,9472,85,4,5,2,3,6/3/2017 23:17,6/9/2017 23:17,6,4
60626,5117,85,4,8,1,4,6/3/2017 23:38,6/5/2017 23:38,2,4
60627,8324,293,4,7,1,3,6/3/2017 23:59,6/6/2017 23:59,3,4
60628,10077,293,4,7,4,3,6/4/2017 0:20,6/8/2017 0:20,4,4
60629,10045,285,4,7,2,3,6/4/2017 0:41,6/9/2017 0:41,5,4
60630,2834,285,4,3,2,2,6/4/2017 1:02,6/10/2017 1:02,6,4
60632,10845,148,1,6,2,4,6/4/2017 1:44,6/6/2017 1:44,2,1
60634,3913,78,4,8,2,4,6/4/2017 2:26,6/9/2017 2:26,5,4
60635,8892,78,4,4,2,2,6/4/2017 2:47,6/10/2017 2:47,6,4
60637,5151,165,4,6,1,4,6/4/2017 3:29,6/7/2017 3:29,3,4
60638,1672,165,4,3,4,2,6/4/2017 3:50,6/8/2017 3:50,4,4
60639,1316,165,4,4,2,2,6/4/2017 4:11,6/9/2017 4:11,5,4
60640,11914,165,4,3,2,2,6/4/2017 4:32,6/10/2017 4:32,6,4
60641,6243,165,3,7,4,3,6/4/2017 4:53,6/6/2017 4:53,2,2
60642,8134,185,4,4,1,2,6/4/2017 5:14,6/7/2017 5:14,3,4
60643,5875,185,4,3,4,2,6/4/2017 5:35,6/8/2017 5:35,4,4
60644,8780,181,1,3,2,2,6/4/2017 5:56,6/6/2017 5:56,2,1
60645,9841,181,1,3,2,2,6/4/2017 6:17,6/6/2017 6:17,2,1
60647,5691,85,4,8,1,4,6/4/2017 6:59,6/7/2017 6:59,3,4
60648,8550,1703,2,7,4,3,6/4/2017 7:20,6/4/2017 19:20,0,0
60649,8951,185,2,8,4,4,6/4/2017 7:41,6/4/2017 19:41,0,0
60651,4203,185,1,3,2,2,6/4/2017 8:23,6/6/2017 8:23,2,1
60652,7964,70,1,8,2,4,6/4/2017 8:44,6/6/2017 8:44,2,1
60653,9081,70,1,2,2,1,6/4/2017 9:05,6/6/2017 9:05,2,1
60654,7511,294,1,6,2,4,6/4/2017 9:26,6/6/2017 9:26,2,1
60655,753,294,1,3,2,2,6/4/2017 9:47,6/6/2017 9:47,2,1
60656,5429,294,4,2,1,1,6/4/2017 10:08,6/6/2017 10:08,2,4
60657,10448,294,4,2,1,1,6/4/2017 10:29,6/7/2017 10:29,3,4
60658,5436,294,1,8,2,4,6/4/2017 10:50,6/6/2017 10:50,2,1
60659,689,294,4,8,2,4,6/4/2017 11:11,6/9/2017 11:11,5,4
60660,6205,294,4,3,2,2,6/4/2017 11:32,6/10/2017 11:32,6,4
60661,6847,294,4,3,1,2,6/4/2017 11:54,6/6/2017 11:54,2,4
60662,11567,77,1,8,2,4,6/4/2017 12:15,6/6/2017 12:15,2,1
60663,4272,185,4,3,4,2,6/4/2017 12:36,6/8/2017 12:36,4,4
60664,5594,185,4,3,2,2,6/4/2017 12:57,6/9/2017 12:57,5,4
60665,3972,163,4,8,2,4,6/4/2017 13:18,6/10/2017 13:18,6,4
60667,8732,251,4,3,1,2,6/4/2017 14:00,6/7/2017 14:00,3,4
60668,5788,177,4,7,4,3,6/4/2017 14:21,6/8/2017 14:21,4,4
60669,9043,85,4,3,2,2,6/4/2017 14:42,6/9/2017 14:42,5,4
60670,7448,85,4,5,2,3,6/4/2017 15:03,6/10/2017 15:03,6,4
60672,11277,285,4,7,1,3,6/4/2017 15:45,6/7/2017 15:45,3,4
60673,2053,285,4,6,4,4,6/4/2017 16:06,6/8/2017 16:06,4,4
60674,7639,285,1,2,2,1,6/4/2017 16:27,6/6/2017 16:27,2,1
60675,2078,1480,1,3,2,2,6/4/2017 16:48,6/6/2017 16:48,2,1
60676,6757,1746,1,3,2,2,6/4/2017 17:09,6/6/2017 17:09,2,1
60677,11208,1746,4,3,1,2,6/4/2017 17:30,6/7/2017 17:30,3,4
60678,221,49,4,7,4,3,6/4/2017 17:51,6/8/2017 17:51,4,4
60680,8696,162,4,7,2,3,6/4/2017 18:33,6/10/2017 18:33,6,4
60681,4963,162,4,7,1,3,6/4/2017 18:54,6/6/2017 18:54,2,4
60683,257,85,4,4,4,2,6/4/2017 19:36,6/8/2017 19:36,4,4
60685,11534,1676,3,3,2,2,6/4/2017 20:18,6/10/2017 20:18,6,2
60686,3298,66,4,7,1,3,6/4/2017 20:39,6/6/2017 20:39,2,4
60688,9552,167,4,8,4,4,6/4/2017 21:21,6/8/2017 21:21,4,4
60689,3570,167,4,7,2,3,6/4/2017 21:42,6/9/2017 21:42,5,4
60690,351,167,4,6,2,4,6/4/2017 22:03,6/10/2017 22:03,6,4
60691,4470,167,4,6,1,4,6/4/2017 22:24,6/6/2017 22:24,2,4
60692,2323,167,4,2,1,1,6/4/2017 22:45,6/7/2017 22:45,3,4
60693,6205,203,4,7,4,3,6/4/2017 23:06,6/8/2017 23:06,4,4
60695,2429,209,4,8,2,4,6/4/2017 23:48,6/10/2017 23:48,6,4
60696,10108,1434,4,3,1,2,6/5/2017 0:09,6/7/2017 0:09,2,4
60697,4344,285,3,8,2,4,6/5/2017 0:30,6/8/2017 0:30,3,2
60699,1579,151,4,3,2,2,6/5/2017 1:12,6/10/2017 1:12,5,4
60700,8484,151,4,4,2,2,6/5/2017 1:33,6/11/2017 1:33,6,4
60701,7605,158,4,3,1,2,6/5/2017 1:54,6/7/2017 1:54,2,4
60702,1027,158,4,7,1,3,6/5/2017 2:15,6/8/2017 2:15,3,4
60704,7302,158,4,2,2,1,6/5/2017 2:57,6/10/2017 2:57,5,4
60705,9358,158,4,8,2,4,6/5/2017 3:18,6/11/2017 3:18,6,4
60706,2616,158,4,7,1,3,6/5/2017 3:39,6/7/2017 3:39,2,4
60708,7696,1733,2,7,4,3,6/5/2017 4:21,6/5/2017 16:21,0,0
60709,6926,1733,4,3,2,2,6/5/2017 4:42,6/10/2017 4:42,5,4
60712,115,64,4,3,1,2,6/5/2017 5:46,6/8/2017 5:46,3,4
60713,5328,74,4,2,4,1,6/5/2017 6:07,6/9/2017 6:07,4,4
60715,11435,74,2,4,4,2,6/5/2017 6:49,6/5/2017 18:49,0,0
60716,8206,1742,2,7,4,3,6/5/2017 7:10,6/5/2017 19:10,0,0
60717,1221,1742,1,3,2,2,6/5/2017 7:31,6/7/2017 7:31,2,1
60718,6118,148,1,3,2,2,6/5/2017 7:52,6/7/2017 7:52,2,1
60719,11263,182,1,6,2,4,6/5/2017 8:13,6/7/2017 8:13,2,1
60721,6669,182,1,6,2,4,6/5/2017 8:55,6/7/2017 8:55,2,1
60722,9952,182,1,7,2,3,6/5/2017 9:16,6/7/2017 9:16,2,1
60724,6054,182,1,3,2,2,6/5/2017 9:58,6/7/2017 9:58,2,1
60727,7294,257,4,6,1,4,6/5/2017 11:01,6/8/2017 11:01,3,4
60728,11712,257,4,1,3,4,6/5/2017 11:22,6/9/2017 11:22,4,4
60729,662,257,4,8,2,4,6/5/2017 11:43,6/10/2017 11:43,5,4
60730,8419,1697,4,3,2,2,6/5/2017 12:04,6/11/2017 12:04,6,4
60731,11591,71,4,7,1,3,6/5/2017 12:25,6/7/2017 12:25,2,4
60732,8033,71,4,6,1,4,6/5/2017 12:46,6/8/2017 12:46,3,4
60733,6200,170,4,9,3,4,6/5/2017 13:07,6/9/2017 13:07,4,4
60734,6921,170,4,3,2,2,6/5/2017 13:28,6/10/2017 13:28,5,4
60735,1582,1748,4,4,2,2,6/5/2017 13:49,6/11/2017 13:49,6,4
60736,6962,1748,4,8,1,4,6/5/2017 14:10,6/7/2017 14:10,2,4
60737,2701,1748,4,8,1,4,6/5/2017 14:31,6/8/2017 14:31,3,4
60738,7249,199,3,7,2,3,6/5/2017 14:52,6/9/2017 14:52,4,2
60739,7521,1587,3,3,2,2,6/5/2017 15:13,6/10/2017 15:13,5,2
60740,7647,1587,3,7,2,3,6/5/2017 15:34,6/11/2017 15:34,6,2
60742,10732,1587,3,7,2,3,6/5/2017 16:16,6/8/2017 16:16,3,2
60743,11237,1427,4,2,4,1,6/5/2017 16:37,6/9/2017 16:37,4,4
60745,8522,185,4,7,2,3,6/5/2017 17:19,6/11/2017 17:19,6,4
60746,934,1710,1,7,2,3,6/5/2017 17:40,6/7/2017 17:40,2,1
60749,8177,1710,4,6,2,4,6/5/2017 18:43,6/10/2017 18:43,5,4
60750,1107,1710,4,3,2,2,6/5/2017 19:04,6/11/2017 19:04,6,4
60751,4481,1710,4,4,1,2,6/5/2017 19:25,6/7/2017 19:25,2,4
60752,8394,250,4,3,1,2,6/5/2017 19:46,6/8/2017 19:46,3,4
60753,8059,250,4,3,4,2,6/5/2017 20:07,6/9/2017 20:07,4,4
60754,7777,250,4,7,2,3,6/5/2017 20:28,6/10/2017 20:28,5,4
60756,10567,182,3,2,4,1,6/5/2017 21:10,6/7/2017 21:10,2,2
60759,8257,188,3,1,3,4,6/5/2017 22:14,6/10/2017 22:14,5,2
60760,11930,188,4,7,2,3,6/5/2017 22:35,6/11/2017 22:35,6,4
60761,1926,188,3,6,4,4,6/5/2017 22:56,6/7/2017 22:56,2,2
60762,8788,188,4,2,1,1,6/5/2017 23:17,6/8/2017 23:17,3,4
60763,5854,1698,4,4,4,2,6/5/2017 23:38,6/9/2017 23:38,4,4
60764,5574,1698,4,4,2,2,6/5/2017 23:59,6/10/2017 23:59,5,4
60766,1756,1765,4,4,1,2,6/6/2017 0:41,6/8/2017 0:41,2,4
60768,6078,66,4,8,4,4,6/6/2017 1:23,6/10/2017 1:23,4,4
60769,4575,63,4,3,2,2,6/6/2017 1:44,6/11/2017 1:44,5,4
60770,3205,63,4,2,2,1,6/6/2017 2:05,6/12/2017 2:05,6,4
60771,4803,285,4,8,1,4,6/6/2017 2:26,6/8/2017 2:26,2,4
60773,10529,139,4,7,4,3,6/6/2017 3:08,6/10/2017 3:08,4,4
60774,10761,1564,4,6,2,4,6/6/2017 3:29,6/11/2017 3:29,5,4
60775,9547,293,3,2,2,1,6/6/2017 3:50,6/12/2017 3:50,6,2
60777,6021,1558,4,3,1,2,6/6/2017 4:32,6/9/2017 4:32,3,4
60778,7683,1736,2,7,4,3,6/6/2017 4:53,6/6/2017 16:53,0,0
60779,6920,277,2,8,4,4,6/6/2017 5:14,6/6/2017 17:14,0,0
60780,8101,277,2,6,4,4,6/6/2017 5:35,6/6/2017 17:35,0,0
60781,705,183,4,3,1,2,6/6/2017 5:56,6/8/2017 5:56,2,4
60784,3413,266,4,3,2,2,6/6/2017 6:59,6/11/2017 6:59,5,4
60786,9574,1822,4,7,1,3,6/6/2017 7:41,6/8/2017 7:41,2,4
60787,4119,1473,4,2,1,1,6/6/2017 8:02,6/9/2017 8:02,3,4
60788,7117,1473,4,3,4,2,6/6/2017 8:23,6/10/2017 8:23,4,4
60789,5592,1473,4,6,2,4,6/6/2017 8:44,6/11/2017 8:44,5,4
60790,2209,1473,4,3,2,2,6/6/2017 9:05,6/12/2017 9:05,6,4
60791,9345,1473,1,7,2,3,6/6/2017 9:26,6/8/2017 9:26,2,1
60793,311,1473,3,8,2,4,6/6/2017 10:08,6/10/2017 10:08,4,2
60794,7258,1473,4,7,2,3,6/6/2017 10:29,6/11/2017 10:29,5,4
60797,7305,62,4,3,1,2,6/6/2017 11:32,6/9/2017 11:32,3,4
60798,11749,62,4,4,4,2,6/6/2017 11:53,6/10/2017 11:53,4,4
60799,7518,185,4,3,2,2,6/6/2017 12:14,6/11/2017 12:14,5,4
60800,2797,140,3,5,2,3,6/6/2017 12:35,6/12/2017 12:35,6,2
